RushingStatsID,PlayerID,PositionID,TeamID,GameID,Att,Yds,Lng,TD,RunShort,RunFive,RunFifteen,RunThirtyPlus,RZInsideTwenty,RZInsideTen,RZInsideFive,RZTD,RZTotal
769,332,3,18,35,2,24,18,1,0,1,1,0,1,0,0,1,1
770,332,3,18,90,3,27,15,1,0,3,1,0,1,1,0,1,2
771,332,3,18,95,2,7,4,0,2,0,0,0,1,0,0,0,1
772,332,3,18,134,3,16,8,0,1,2,0,0,1,0,0,0,1
773,332,3,18,135,2,7,4,0,2,0,0,0,0,0,0,0,0
774,332,3,18,138,1,10,10,0,0,1,0,0,1,0,0,0,1
775,332,3,18,142,3,5,5,0,2,1,0,0,0,0,0,0,0
776,332,3,18,143,2,21,18,0,1,0,1,0,0,0,0,0,0
777,332,3,18,144,5,16,8,0,4,1,0,0,1,0,0,0,1
778,336,3,18,50,1,2,2,0,2,0,0,0,1,0,0,0,1
779,336,3,18,143,1,12,12,0,0,1,0,0,0,0,0,0,0
780,337,4,18,50,1,0,0,0,1,0,0,0,0,0,0,0,0
781,338,2,18,22,2,7,6,0,1,1,0,0,0,0,0,0,0
782,338,2,18,35,1,5,5,0,1,1,0,0,0,0,0,0,0
783,338,2,18,40,7,47,14,1,4,3,0,0,1,1,0,1,2
784,338,2,18,50,9,29,7,0,6,3,0,0,1,0,0,0,1
785,338,2,18,90,4,18,8,0,2,2,0,0,1,1,0,0,2
786,338,2,18,95,4,27,18,0,2,1,1,0,0,0,0,0,0
787,338,2,18,134,7,21,5,1,4,3,0,0,0,0,1,1,1
788,338,2,18,135,4,10,8,0,2,2,0,0,1,0,0,0,1
789,338,2,18,138,4,12,5,1,3,1,0,0,0,0,1,1,1
790,338,2,18,142,5,21,7,0,3,2,0,0,1,0,0,0,1
791,338,2,18,143,6,15,11,0,5,1,0,0,1,0,0,0,1
792,338,2,18,144,2,3,5,0,1,1,0,0,0,0,0,0,0
793,340,1,18,40,3,30,12,0,0,3,0,0,0,0,0,0,0
794,340,1,18,50,2,-1,0,0,0,0,0,0,0,0,0,0,0
795,340,1,18,95,1,1,1,0,1,0,0,0,0,1,0,0,1
796,340,1,18,134,1,-1,-1,0,0,0,0,0,0,0,0,0,0
797,340,1,18,135,2,9,10,0,0,1,0,0,0,0,0,0,0
798,340,1,18,138,3,0,3,0,2,0,0,0,0,0,0,0,0
799,340,1,18,142,1,0,0,0,0,0,0,0,0,0,0,0,0
800,340,1,18,143,1,0,0,0,0,0,0,0,0,0,0,0,0
801,340,1,18,144,2,-2,-1,0,0,0,0,0,0,0,0,0,0
802,341,3,18,142,1,4,4,0,1,0,0,0,0,0,0,0,0
803,343,1,18,35,2,1,2,1,1,0,0,0,0,0,1,1,1
804,343,1,18,90,1,0,0,0,0,0,0,0,0,0,0,0,0
805,343,1,18,142,1,-1,-1,0,0,0,0,0,0,0,0,0,0
806,345,2,18,22,29,113,27,0,23,4,2,0,2,1,0,0,3
807,345,2,18,35,14,117,89,2,8,5,0,2,1,2,0,1,3
808,345,2,18,90,16,62,21,0,12,3,1,0,1,0,1,0,2
809,345,2,18,95,7,32,14,0,5,2,0,0,0,1,0,0,1
810,345,2,18,134,5,40,24,0,3,1,1,0,0,0,0,0,0
811,345,2,18,135,19,65,21,0,13,5,1,0,0,0,0,0,0
812,345,2,18,138,14,48,16,0,10,3,1,0,1,0,0,0,1
813,345,2,18,144,18,85,28,1,11,7,1,0,2,2,2,1,6
814,350,2,18,35,7,25,11,0,4,2,0,0,1,1,0,0,2
815,350,2,18,40,11,42,14,0,5,7,0,0,1,0,1,0,2
816,350,2,18,50,12,67,16,0,5,6,1,0,1,1,1,0,3
817,350,2,18,95,5,17,9,0,3,2,0,0,0,0,0,0,0
818,350,2,18,134,8,17,6,0,7,1,0,0,0,0,2,0,2
819,350,2,18,142,11,43,7,0,7,4,0,0,0,0,0,0,0
820,350,2,18,143,19,71,12,1,15,5,0,0,1,0,2,1,3
821,351,2,18,40,2,6,4,0,2,0,0,0,0,0,0,0,0
822,351,2,18,50,5,24,9,0,3,2,0,0,1,0,0,0,1
823,355,1,19,145,3,19,19,0,0,0,0,0,0,0,0,0,0
824,355,1,19,147,1,0,0,0,0,0,0,0,0,0,0,0,0
825,355,1,19,148,3,13,6,0,1,2,0,0,0,0,0,0,0
826,355,1,19,149,3,17,9,0,1,2,0,0,0,0,0,0,0
827,356,3,19,148,1,0,0,0,1,0,0,0,0,0,0,0,0
828,358,2,19,143,6,7,8,0,5,1,0,0,2,1,0,0,3
829,358,2,19,145,4,4,3,0,4,0,0,0,0,0,0,0,0
830,358,2,19,148,1,1,1,0,1,0,0,0,0,1,0,0,1
831,358,2,19,149,4,9,6,0,3,1,0,0,0,0,0,0,0
832,358,2,19,150,4,16,9,0,2,2,0,0,0,1,1,0,2
833,359,2,19,6,11,45,19,0,7,3,1,0,1,0,0,0,1
834,359,2,19,122,9,9,4,0,9,0,0,0,0,0,0,0,0
835,359,2,19,146,14,40,9,1,11,3,0,0,0,2,1,1,3
836,359,2,19,147,14,45,16,0,10,3,1,0,0,0,0,0,0
837,359,2,19,148,10,27,7,0,8,2,0,0,0,0,0,0,0
838,359,2,19,151,11,27,10,0,10,2,0,0,0,0,0,0,0
839,359,2,19,152,18,58,10,1,10,6,0,0,1,3,0,1,4
840,360,1,19,82,3,8,5,0,1,1,0,0,1,0,0,0,1
841,360,1,19,122,3,27,13,0,1,2,0,0,0,0,0,0,0
842,360,1,19,143,2,6,5,2,1,1,0,0,0,0,2,2,2
843,360,1,19,150,5,39,15,0,0,2,1,0,0,0,0,0,0
844,360,1,19,151,3,12,10,0,2,1,0,0,0,0,0,0,0
845,360,1,19,152,1,0,0,0,0,0,0,0,0,0,0,0,0
846,364,2,19,6,7,42,21,0,4,2,1,0,0,0,1,0,1
847,364,2,19,82,5,4,2,0,5,0,0,0,1,0,0,0,1
848,364,2,19,122,4,12,6,0,3,1,0,0,0,1,0,0,1
849,364,2,19,143,22,144,31,0,12,6,3,1,5,1,0,0,6
850,364,2,19,145,11,41,8,0,8,4,0,0,0,0,1,0,1
851,364,2,19,146,4,2,3,0,4,0,0,0,1,0,0,0,1
852,364,2,19,147,6,21,9,1,4,2,0,0,0,2,0,1,2
853,364,2,19,148,8,25,13,0,7,1,0,0,0,1,0,0,1
854,364,2,19,149,19,87,21,0,12,6,1,0,1,1,0,0,2
855,364,2,19,150,6,14,8,0,3,3,0,0,2,0,0,0,2
856,364,2,19,151,1,3,3,0,1,0,0,0,0,0,0,0,0
857,364,2,19,152,1,11,11,0,0,1,0,0,0,0,0,0,0
858,367,2,19,82,13,36,12,0,11,2,0,0,0,0,0,0,0
859,367,2,19,150,8,23,6,0,7,2,0,0,0,0,0,0,0
860,367,2,19,151,6,22,10,0,3,3,0,0,0,0,0,0,0
861,367,2,19,152,5,6,5,0,4,1,0,0,1,0,0,0,1
862,374,2,20,7,2,20,18,0,1,0,1,0,0,0,0,0,0
863,374,2,20,119,4,38,24,0,2,1,1,0,0,0,0,0,0
864,374,2,20,130,6,28,15,0,4,1,1,0,0,0,0,0,0
865,374,2,20,141,8,26,19,0,6,1,1,0,0,1,1,0,2
866,374,2,20,145,11,12,6,0,10,2,0,0,0,0,0,0,0
867,374,2,20,150,3,16,9,0,1,2,0,0,0,0,0,0,0
868,374,2,20,153,2,15,10,0,0,2,0,0,0,0,0,0,0
869,374,2,20,155,2,8,5,0,1,1,0,0,0,0,0,0,0
870,374,2,20,156,2,5,3,0,2,0,0,0,0,0,0,0,0
871,374,2,20,157,3,5,2,0,3,0,0,0,0,0,0,0,0
872,374,2,20,158,5,7,6,0,4,1,0,0,0,0,0,0,0
873,375,2,20,7,8,22,4,0,8,0,0,0,0,0,0,0,0
874,375,2,20,119,13,37,11,1,10,3,0,0,0,2,1,1,3
875,375,2,20,130,17,41,5,0,16,1,0,0,2,1,0,0,3
876,375,2,20,141,18,101,55,0,13,4,0,1,3,2,1,0,6
877,375,2,20,145,14,54,13,1,10,4,0,0,3,0,1,1,4
878,375,2,20,150,16,81,27,1,8,7,1,0,2,0,1,1,3
879,375,2,20,153,12,52,17,0,9,2,1,0,0,0,1,0,1
880,375,2,20,154,11,46,13,0,6,5,0,0,0,0,0,0,0
881,375,2,20,155,13,49,11,0,9,5,0,0,0,0,1,0,1
882,375,2,20,156,6,25,14,0,5,1,0,0,0,0,0,0,0
883,375,2,20,157,18,60,13,1,13,5,0,0,1,3,1,1,5
884,375,2,20,158,13,34,7,1,11,2,0,0,0,0,1,1,1
885,376,3,20,156,1,1,1,0,1,0,0,0,0,0,0,0,0
886,379,2,20,7,2,9,7,0,1,1,0,0,1,0,0,0,1
887,379,2,20,119,2,10,9,0,1,2,0,0,1,0,0,0,1
888,379,2,20,130,2,4,3,0,2,0,0,0,0,0,0,0,0
889,379,2,20,141,4,7,5,0,3,1,0,0,0,1,0,0,1
890,379,2,20,145,5,6,4,0,5,0,0,0,0,0,1,0,1
891,379,2,20,150,1,1,1,0,1,0,0,0,0,0,0,0,0
892,379,2,20,153,6,34,17,1,4,1,1,0,2,0,0,1,2
893,379,2,20,154,5,23,9,0,3,2,0,0,0,0,0,0,0
894,379,2,20,155,1,2,2,0,1,0,0,0,0,0,0,0,0
895,379,2,20,156,1,7,7,0,0,1,0,0,0,0,0,0,0
896,379,2,20,157,1,2,2,0,1,0,0,0,0,0,0,0,0
897,379,2,20,158,3,16,7,0,1,2,0,0,0,0,0,0,0
898,380,1,20,7,1,7,7,0,0,0,0,0,0,0,0,0,0
899,380,1,20,130,1,4,4,0,1,0,0,0,0,0,0,0,0
900,380,1,20,141,3,4,6,0,0,1,0,0,0,0,0,0,0
901,380,1,20,145,1,2,2,0,1,0,0,0,0,0,0,0,0
902,380,1,20,150,3,9,8,0,1,1,0,0,0,0,0,0,0
903,380,1,20,153,3,15,9,0,2,0,0,0,0,0,0,0,0
904,380,1,20,154,3,28,12,0,0,3,0,0,0,0,0,0,0
905,380,1,20,155,2,2,1,0,2,0,0,0,0,0,0,0,0
906,380,1,20,156,1,-1,0,0,0,0,0,0,0,0,0,0,0
907,380,1,20,157,1,6,6,0,0,1,0,0,0,0,0,0,0
908,380,1,20,158,2,6,4,0,2,0,0,0,0,0,0,0,0
909,381,2,20,7,3,10,9,0,2,1,0,0,0,0,0,0,0
910,381,2,20,119,1,2,2,0,1,0,0,0,0,0,0,0,0
911,381,2,20,145,4,50,38,1,2,2,0,1,1,1,0,0,2
912,381,2,20,150,4,3,4,0,4,0,0,0,1,0,0,0,1
913,381,2,20,153,2,7,5,0,1,1,0,0,0,0,0,0,0
914,381,2,20,155,4,62,48,1,2,1,0,1,0,0,0,0,0
915,381,2,20,156,2,5,3,0,2,0,0,0,0,0,0,0,0
916,381,2,20,157,3,5,3,0,3,0,0,0,0,0,0,0,0
917,386,2,21,131,2,8,5,0,1,1,0,0,0,0,0,0,0
918,386,2,21,164,5,26,8,0,2,3,0,0,0,0,0,0,0
919,387,1,21,81,3,20,16,0,2,0,0,0,0,0,0,0,0
920,387,1,21,131,2,12,8,0,1,2,0,0,0,0,0,0,0
921,387,1,21,148,1,3,3,0,1,0,0,0,0,0,0,0,0
922,387,1,21,155,5,27,13,1,3,2,0,0,2,0,1,1,3
923,387,1,21,159,6,27,15,0,2,1,1,0,2,0,0,0,2
924,387,1,21,161,3,11,8,0,1,0,0,0,0,0,0,0,0
925,387,1,21,162,1,7,7,0,0,1,0,0,0,0,0,0,0
926,387,1,21,163,4,2,2,0,3,0,0,0,0,1,0,0,1
927,387,1,21,164,5,32,11,0,2,3,0,0,0,1,0,0,1
928,388,1,21,100,3,16,13,0,0,1,0,0,0,0,0,0,0
929,388,1,21,142,5,-3,0,0,0,0,0,0,0,0,0,0,0
930,388,1,21,159,1,5,5,0,0,1,0,0,1,0,0,0,1
931,389,2,21,162,2,21,21,0,1,0,1,0,0,0,0,0,0
932,389,2,21,163,1,3,3,0,1,0,0,0,0,0,0,0,0
933,394,2,21,81,14,54,15,0,8,5,1,0,2,1,0,0,3
934,394,2,21,100,2,7,4,0,2,0,0,0,0,0,0,0,0
935,394,2,21,142,1,1,1,0,1,0,0,0,0,0,0,0,0
936,394,2,21,148,16,83,28,0,8,7,1,0,0,0,0,0,0
937,394,2,21,155,18,135,55,0,9,9,0,1,2,1,0,0,3
938,394,2,21,159,2,-1,1,0,2,0,0,0,0,0,0,0,0
939,394,2,21,160,7,24,10,0,5,2,0,0,0,1,0,0,1
940,394,2,21,161,11,40,9,0,7,4,0,0,0,0,0,0,0
941,394,2,21,162,19,103,29,0,12,6,1,0,0,0,0,0,0
942,394,2,21,163,8,38,23,0,6,1,1,0,0,0,0,0,0
943,394,2,21,164,15,54,10,0,11,4,0,0,0,0,0,0,0
944,395,3,21,142,3,102,67,1,1,1,1,1,0,0,0,0,0
945,395,3,21,148,1,10,10,0,0,1,0,0,0,0,0,0,0
946,395,3,21,159,1,-7,-7,0,0,1,0,0,0,0,0,0,0
947,395,3,21,161,1,2,2,0,1,0,0,0,0,0,0,0,0
948,395,3,21,162,1,3,3,0,1,0,0,0,0,0,0,0,0
949,395,3,21,163,1,3,3,0,1,0,0,0,0,0,0,0,0
950,396,2,21,142,21,75,17,0,12,7,2,0,0,1,0,0,1
951,397,1,21,155,1,1,1,0,1,0,0,0,1,0,0,0,1
952,397,1,21,160,3,15,8,1,0,2,0,0,0,1,0,1,1
953,399,2,21,131,5,15,9,0,4,1,0,0,0,0,0,0,0
954,402,3,21,100,1,-5,-5,0,0,1,0,0,0,0,0,0,0
955,402,3,21,131,1,5,5,0,0,0,0,0,0,0,0,0,0
956,402,3,21,161,1,21,21,0,0,0,1,0,0,0,0,0,0
957,403,1,22,11,3,15,9,0,1,1,0,0,0,1,1,0,2
958,403,1,22,51,1,6,6,0,0,1,0,0,0,0,0,0,0
959,403,1,22,129,4,2,3,1,2,0,0,0,0,0,1,1,1
960,403,1,22,136,2,7,5,0,1,1,0,0,0,0,0,0,0
961,403,1,22,147,1,-1,-1,0,0,0,0,0,0,0,0,0,0
962,403,1,22,153,1,2,2,0,1,0,0,0,0,0,0,0,0
963,403,1,22,159,3,-2,0,0,0,0,0,0,0,0,0,0,0
964,403,1,22,165,1,3,3,0,1,0,0,0,1,0,0,0,1
965,403,1,22,166,1,13,13,0,0,1,0,0,0,0,0,0,0
966,403,1,22,167,1,6,6,0,0,1,0,0,0,0,0,0,0
967,403,1,22,168,1,3,3,0,1,0,0,0,0,0,0,0,0
968,404,2,22,51,1,1,1,0,1,0,0,0,0,0,0,0,0
969,404,2,22,129,2,1,3,0,2,0,0,0,0,0,0,0,0
970,404,2,22,136,2,9,8,0,1,1,0,0,0,0,0,0,0
971,404,2,22,159,2,9,6,0,1,1,0,0,1,0,0,0,1
972,404,2,22,167,1,7,7,0,0,1,0,0,0,0,0,0,0
973,404,2,22,168,1,0,0,0,2,0,0,0,0,0,0,0,0
974,406,3,22,147,2,15,12,0,1,1,0,0,0,1,0,0,1
975,406,3,22,153,1,18,18,0,0,0,1,0,0,0,0,0,0
976,406,3,22,165,2,31,28,0,1,0,1,0,0,0,0,0,0
977,406,3,22,167,1,4,4,1,1,0,0,0,0,0,1,1,1
978,406,3,22,168,1,5,5,0,0,1,0,0,0,1,0,0,1
979,410,2,22,11,11,27,9,0,11,3,0,0,0,1,3,0,4
980,410,2,22,129,30,100,19,2,23,6,1,0,5,1,5,2,11
981,410,2,22,136,27,120,11,0,16,10,0,0,0,1,1,0,2
982,410,2,22,153,13,60,19,2,8,4,1,0,2,0,2,2,4
983,410,2,22,165,11,83,26,1,5,4,2,0,0,1,2,1,3
984,410,2,22,166,10,16,14,0,8,2,0,0,0,0,0,0,0
985,410,2,22,167,24,172,28,1,13,8,3,0,3,2,0,0,5
986,410,2,22,168,23,67,13,0,18,5,0,0,1,0,3,0,4
987,410,2,22,169,23,122,31,0,13,8,1,1,2,0,0,0,2
988,413,3,22,11,1,67,67,0,0,0,0,1,0,0,0,0,0
989,414,2,22,51,8,87,62,0,5,2,0,1,0,0,0,0,0
990,414,2,22,147,21,89,18,1,12,8,1,0,5,0,0,1,5
991,414,2,22,153,6,28,21,1,2,3,1,0,0,0,2,1,2
992,414,2,22,159,18,69,13,0,9,8,0,0,1,0,0,0,1
993,414,2,22,165,8,31,9,0,6,2,0,0,0,1,0,0,1
994,414,2,22,166,3,26,17,0,2,1,1,0,0,0,0,0,0
995,416,3,22,11,1,-2,-2,0,1,0,0,0,0,0,0,0,0
996,418,2,22,11,5,19,5,0,4,1,0,0,0,0,0,0,0
997,418,2,22,51,2,8,8,0,1,1,0,0,1,0,0,0,1
998,418,2,22,147,4,35,27,1,3,0,1,0,0,0,0,0,0
999,418,2,22,153,7,31,13,0,5,2,0,0,1,0,1,0,2
1000,418,2,22,159,8,30,11,1,5,3,0,0,0,0,1,1,1
1001,418,2,22,165,3,16,7,0,1,2,0,0,0,0,0,0,0
1002,418,2,22,166,6,13,12,0,6,1,0,0,1,1,0,0,2
1003,418,2,22,169,3,21,13,0,1,2,0,0,0,0,0,0,0
1004,431,3,23,85,1,2,2,0,1,0,0,0,0,0,0,0,0
1005,432,2,23,15,26,88,12,1,16,9,0,0,2,3,2,1,7
1006,432,2,23,32,21,67,11,2,15,6,0,0,1,2,2,2,5
1007,432,2,23,53,10,61,32,0,6,3,0,1,1,0,0,0,1
1008,432,2,23,78,17,72,17,0,11,5,1,0,3,1,0,0,4
1009,432,2,23,85,6,36,10,0,1,5,0,0,1,0,0,0,1
1010,432,2,23,98,24,124,17,0,13,9,2,0,4,1,2,0,7
1011,432,2,23,120,21,140,22,4,10,9,3,0,4,1,6,4,11
1012,432,2,23,128,14,62,25,0,10,3,1,0,0,1,0,0,1
1013,432,2,23,137,20,104,33,0,14,2,1,1,0,1,1,0,2
1014,432,2,23,140,15,39,13,0,12,3,0,0,3,0,0,0,3
1015,432,2,23,144,18,53,13,0,13,5,0,0,3,1,0,0,4
1016,432,2,23,170,20,110,21,2,10,9,1,0,2,2,1,2,5
1017,434,2,23,32,4,16,8,0,2,2,0,0,0,0,0,0,0
1018,434,2,23,98,1,-2,-2,0,1,0,0,0,0,0,0,0,0
1019,434,2,23,120,4,71,45,0,1,1,1,1,0,1,0,0,1
1020,434,2,23,128,4,12,6,0,3,1,0,0,0,0,0,0,0
1021,434,2,23,137,3,10,8,0,1,1,0,0,0,0,0,0,0
1022,434,2,23,144,2,5,3,0,2,0,0,0,0,0,0,0,0
1023,439,2,23,15,2,1,1,0,2,0,0,0,0,0,0,0,0
1024,439,2,23,32,5,35,17,0,2,2,1,0,0,0,0,0,0
1025,439,2,23,53,2,10,7,0,1,1,0,0,0,0,0,0,0
1026,439,2,23,78,5,19,9,0,3,2,0,0,0,2,0,0,2
1027,439,2,23,85,2,7,10,0,1,1,0,0,0,0,0,0,0
1028,439,2,23,98,4,11,4,0,4,0,0,0,0,0,0,0,0
1029,439,2,23,120,6,32,6,0,0,7,0,0,1,0,0,0,1
1030,439,2,23,128,2,10,5,0,0,2,0,0,0,0,0,0,0
1031,439,2,23,137,4,8,5,0,1,1,0,0,0,0,0,0,0
1032,439,2,23,140,4,12,6,0,3,1,0,0,1,0,0,0,1
1033,439,2,23,144,2,7,6,0,1,1,0,0,0,0,0,0,0
1034,439,2,23,170,6,27,7,0,3,3,0,0,0,0,0,0,0
1035,440,3,23,53,1,-2,-2,0,1,0,0,0,0,0,0,0,0
1036,442,1,23,15,9,40,9,0,2,5,0,0,1,0,0,0,1
1037,442,1,23,32,8,31,19,0,3,1,1,0,0,1,0,0,1
1038,442,1,23,53,2,12,9,1,1,1,0,0,0,1,0,1,1
1039,442,1,23,78,11,122,29,1,1,6,3,0,1,1,0,1,2
1040,442,1,23,85,2,18,13,0,0,2,0,0,1,0,0,0,1
1041,442,1,23,98,8,71,14,0,2,6,0,0,1,1,0,0,2
1042,442,1,23,120,14,107,26,1,4,9,1,0,0,1,1,1,2
1043,442,1,23,128,6,35,15,0,0,2,1,0,0,0,0,0,0
1044,442,1,23,137,7,35,12,0,3,3,0,0,1,0,0,0,1
1045,442,1,23,140,10,73,40,0,4,2,1,1,1,0,0,0,1
1046,442,1,23,144,7,106,52,1,1,3,1,1,1,0,0,1,1
1047,442,1,23,170,7,29,13,0,0,4,0,0,1,0,0,0,1
1048,443,2,24,97,7,35,14,0,4,4,0,0,2,0,0,0,2
1049,443,2,24,174,7,15,7,0,4,3,0,0,0,0,0,0,0
1050,443,2,24,175,6,14,8,0,2,4,0,0,0,0,0,0,0
1051,443,2,24,176,6,20,6,0,4,2,0,0,0,0,0,0,0
1052,443,2,24,177,3,11,4,0,3,0,0,0,0,0,0,0,0
1053,446,2,24,97,9,62,27,0,4,4,1,0,1,0,0,0,1
1054,446,2,24,102,7,23,6,0,4,3,0,0,0,0,0,0,0
1055,446,2,24,162,13,51,12,0,9,4,0,0,1,0,0,0,1
